x,y,u,v,mag
275944.538,9031998.550,0.00292,-0.00299,0.00418
276517.777,9031167.963,0.00240,-0.00350,0.00424
277696.921,9031495.783,0.00700,-0.00199,0.00728
278297.293,9030655.437,0.00594,-0.00232,0.00638
279426.245,9030998.400,0.01040,-0.00170,0.01054
280014.578,9030312.260,0.00943,-0.00325,0.00998
281040.850,9030469.833,0.01125,-0.00518,0.01239
281497.527,9031184.530,0.01329,-0.00735,0.01519
282457.164,9030913.087,0.01095,-0.00999,0.01482
282876.616,9029973.767,0.00776,-0.01168,0.01403
283717.901,9029694.710,0.00872,-0.01198,0.01482
284084.466,9028863.883,0.00685,-0.01001,0.01213
284853.430,9028802.750,0.01209,-0.00883,0.01497
285216.720,9028278.183,0.01135,-0.00872,0.01432
285915.068,9028392.407,0.01028,-0.00941,0.01393
286192.056,9027881.450,0.00848,-0.00888,0.01228
286772.512,9027901.337,0.00806,-0.00743,0.01096
287015.309,9027442.397,0.00870,-0.00772,0.01163
287572.345,9027510.103,0.01107,-0.00699,0.01310
287846.179,9027192.393,0.01394,-0.00657,0.01541
287780.676,9026775.637,0.01641,-0.00523,0.01722
287440.961,9026525.160,0.01571,-0.00445,0.01633
287539.524,9026057.453,0.01668,-0.00202,0.01681
287881.733,9025869.540,0.01863,-0.00003,0.01863
288207.549,9026025.667,0.02046,0.00279,0.02065
288491.690,9025813.800,0.02242,0.00481,0.02293
288458.128,9025539.053,0.02364,0.00758,0.02482
288686.298,9025408.273,0.02395,0.01067,0.02622
288664.928,9025145.780,0.02383,0.01373,0.02750
288843.037,9025016.847,0.02262,0.01728,0.02847
288839.689,9024774.480,0.02332,0.01900,0.03008
288991.811,9024672.133,0.02197,0.02267,0.03157
289010.284,9024484.470,0.02080,0.02516,0.03265
288887.188,9024357.170,0.01857,0.02161,0.02850
288922.557,9024188.063,0.01966,0.02458,0.03148
289072.265,9024171.230,0.01746,0.02851,0.03343
289098.726,9024047.673,0.01527,0.03110,0.03464
289204.996,9024017.377,0.01469,0.04101,0.04356
289193.027,9023883.863,0.00936,0.04065,0.04172
289255.684,9023826.530,-0.00402,0.02864,0.02892
289280.870,9023713.483,-0.00959,0.03063,0.03210
289222.037,9023646.887,0.01653,0.02087,0.02662
289249.466,9023553.020,0.00942,0.01234,0.01552
228893.825,9099498.740,0.02521,-0.00059,0.02521
228690.810,9099677.853,0.00971,-0.00022,0.00971
228775.015,9099924.977,0.01246,0.00265,0.01274
228592.977,9100148.117,0.01085,-0.00022,0.01086
228809.439,9099246.587,0.01091,0.01045,0.01510
228359.445,9100091.123,0.00772,-0.00361,0.00852
228202.784,9100223.430,0.01055,-0.00480,0.01159
228157.451,9100446.030,0.01372,-0.00815,0.01596
228318.635,9100684.597,0.00703,-0.00436,0.00828
228213.955,9100918.620,0.00469,-0.00592,0.00756
228321.995,9101192.490,0.00255,-0.00390,0.00466
228130.325,9101357.197,0.00039,-0.00720,0.00721
228120.600,9101610.803,-0.00598,-0.00546,0.00809
228303.813,9101764.413,-0.00833,-0.00456,0.00950
228273.659,9102019.763,-0.01113,-0.00388,0.01179
228066.163,9102103.207,-0.00999,-0.00268,0.01034
228028.009,9102325.850,-0.01175,-0.00230,0.01197
228207.013,9102470.280,-0.01254,-0.00034,0.01254
228154.482,9102685.630,-0.01030,0.00277,0.01066
228338.425,9102823.863,-0.01242,0.00519,0.01346
228309.520,9103023.457,-0.01121,0.00869,0.01418
228512.137,9103170.740,-0.01143,0.00754,0.01369
228490.691,9103351.800,-0.00823,0.01007,0.01300
228623.206,9103535.627,-0.00438,0.00771,0.00887
228520.416,9103670.310,-0.00038,0.01154,0.01154
228534.445,9103844.713,0.00425,0.01198,0.01271
228392.861,9103927.357,0.00692,0.01707,0.01842
228385.041,9104114.277,0.01028,0.01652,0.01946
228490.479,9104207.797,0.01214,0.01335,0.01805
228504.086,9104394.190,0.01490,0.01198,0.01912
228416.966,9104499.163,0.01496,0.01218,0.01930
228453.258,9104684.863,0.01610,0.00588,0.01714
228348.357,9104779.667,0.01522,0.00343,0.01560
228345.542,9104950.427,0.02082,-0.00676,0.02188
228217.084,9105020.077,0.02081,-0.00773,0.02220
228175.086,9105175.970,0.03391,-0.00711,0.03465
228287.185,9105273.093,0.03595,-0.00783,0.03679
228239.499,9105420.983,0.03683,-0.00661,0.03741
228360.101,9105535.423,0.03335,-0.00587,0.03386
228282.183,9105699.800,0.02904,-0.00578,0.02961
228369.392,9105857.953,0.02753,-0.00622,0.02822
228249.590,9106029.850,0.02638,-0.00801,0.02757
228304.896,9106214.617,0.02306,-0.00862,0.02462
228157.657,9106376.487,0.02029,-0.00950,0.02241
228190.491,9106578.730,0.02166,-0.00810,0.02312
228013.924,9106728.030,0.02242,-0.00839,0.02394
228007.092,9106941.717,0.02196,-0.00871,0.02362
228210.042,9107020.677,0.02288,-0.00945,0.02475
228182.552,9107252.133,0.02183,-0.01143,0.02464
228368.349,9107348.927,0.02122,-0.01078,0.02380
228625.998,9107279.600,0.02119,-0.00851,0.02284
228758.453,9107487.607,0.02035,-0.00775,0.02177
228582.475,9107670.647,0.01837,-0.00905,0.02048
228595.579,9107915.077,0.01703,-0.00917,0.01934
228346.911,9108086.307,0.01568,-0.01132,0.01934
228309.925,9108345.357,0.01503,-0.01198,0.01922
228048.316,9108491.267,0.01529,-0.01439,0.02100
228001.640,9108762.280,0.01462,-0.01429,0.02045
228207.492,9108894.670,0.01304,-0.01184,0.01761
228178.199,9109191.357,0.01211,-0.01130,0.01656
227950.659,9109351.817,0.01215,-0.01229,0.01728
227959.509,9109659.877,0.01048,-0.01083,0.01507
227725.712,9109812.410,0.00976,-0.01190,0.01540
227730.466,9110123.230,0.00781,-0.01062,0.01318
227482.081,9110261.787,0.00674,-0.01206,0.01381
227483.003,9110576.190,0.00517,-0.01137,0.01249
227225.468,9110708.550,0.00435,-0.01405,0.01471
227214.753,9111031.200,0.00344,-0.01357,0.01400
226948.133,9111155.577,0.00421,-0.01424,0.01485
226923.841,9111479.560,0.00442,-0.01323,0.01395
226651.405,9111596.127,0.00645,-0.01391,0.01533
226618.194,9111922.940,0.00700,-0.01243,0.01426
226337.733,9112029.193,0.00899,-0.01300,0.01581
226286.304,9112328.110,0.00784,-0.01154,0.01395
225996.327,9112429.027,0.00830,-0.01241,0.01493
225967.607,9112729.703,0.00562,-0.01151,0.01281
225683.491,9112851.313,0.00544,-0.01279,0.01389
225648.369,9113148.390,0.00216,-0.01219,0.01238
225330.783,9113264.617,0.00289,-0.01354,0.01385
225283.604,9113563.480,-0.00026,-0.01315,0.01315
224962.503,9113674.100,0.00100,-0.01443,0.01446
224905.355,9113973.237,-0.00104,-0.01408,0.01412
224581.504,9114072.357,0.00055,-0.01468,0.01469
224513.026,9114370.760,-0.00070,-0.01410,0.01412
224184.350,9114444.787,0.00128,-0.01242,0.01249
224095.519,9114753.587,0.00107,-0.01136,0.01141
223761.932,9114781.897,0.00201,-0.00928,0.00949
223644.028,9115049.217,0.00249,-0.00931,0.00963
223317.831,9115060.350,0.00318,-0.00925,0.00978
223198.980,9115378.470,0.00410,-0.00808,0.00906
223355.325,9115590.980,0.00385,-0.00657,0.00761
222893.736,9115429.597,0.00606,-0.01072,0.01232
222763.567,9115724.367,0.00740,-0.01008,0.01250
222451.226,9115746.790,0.01062,-0.01167,0.01578
222307.613,9116041.803,0.01416,-0.01152,0.01826
221994.830,9116042.537,0.01980,-0.01226,0.02329
221840.334,9116302.703,0.02329,-0.00881,0.02490
221529.624,9116237.047,0.02766,-0.00434,0.02800
221368.060,9116462.797,0.02887,0.00392,0.02914
221062.497,9116371.407,0.03173,0.01477,0.03500
220894.321,9116599.613,0.02894,0.02415,0.03769
220588.452,9116561.277,0.03170,0.03476,0.04705
220407.856,9116833.543,0.02637,0.03563,0.04433
220099.546,9116838.610,0.03089,0.04543,0.05493
219911.033,9117103.970,0.02016,0.04178,0.04639
219609.966,9117063.557,0.01981,0.04357,0.04786
219422.669,9117283.767,0.00989,0.03914,0.04037
219126.129,9117215.083,0.00763,0.04029,0.04100
218936.635,9117445.243,0.00106,0.03652,0.03653
218636.816,9117408.827,-0.00419,0.03749,0.03773
218450.422,9117655.400,-0.00743,0.03240,0.03324
218153.381,9117629.587,-0.00595,0.02398,0.02471
217977.073,9117866.140,-0.00476,0.02478,0.02523
217686.651,9117837.273,-0.00523,0.02327,0.02385
217516.250,9118077.163,-0.00615,0.02470,0.02545
217234.851,9118022.487,-0.00606,0.02357,0.02434
217069.656,9118228.870,-0.00482,0.02344,0.02393
217173.602,9118521.847,-0.00612,0.02240,0.02322
216996.368,9118725.210,-0.00455,0.01919,0.01972
216726.419,9118626.620,-0.00425,0.01528,0.01586
216544.310,9118815.630,0.00143,0.00946,0.00957
216273.680,9118736.733,-0.00346,0.00324,0.00474
216068.436,9118946.583,0.00082,-0.00244,0.00258
236132.298,9036775.983,0.02471,-0.03561,0.04335
236188.429,9037146.867,-0.03160,-0.01877,0.03676
236691.817,9037274.007,-0.01496,0.01584,0.02179
236705.592,9037782.650,-0.01762,0.01982,0.02652
237126.395,9038104.053,-0.02550,0.02283,0.03423
237562.561,9037888.233,-0.02797,0.02623,0.03834
238000.868,9038369.760,-0.03211,0.02431,0.04028
238462.793,9038097.380,-0.02964,0.02522,0.03892
239005.661,9038342.347,-0.03508,0.02451,0.04280
239541.384,9037767.080,-0.03179,0.03160,0.04482
240157.443,9037854.420,-0.03070,0.02799,0.04155
240218.992,9038505.250,-0.03053,0.01953,0.03624
240696.870,9038777.370,-0.02425,0.01649,0.02932
241213.672,9038471.327,-0.02199,0.01813,0.02850
241622.098,9039094.443,-0.01935,0.01344,0.02356
242258.135,9038972.967,-0.01570,0.01497,0.02169
242762.886,9039696.307,-0.01648,0.01459,0.02201
243557.083,9039507.833,-0.01570,0.01577,0.02226
243747.783,9038612.857,-0.01478,0.01761,0.02299
244537.174,9038368.690,-0.00967,0.01907,0.02138
244688.136,9037455.410,-0.00689,0.01676,0.01812
245483.687,9037168.983,-0.00487,0.01476,0.01554
246136.374,9037844.393,-0.00632,0.01655,0.01772
246946.741,9037566.283,-0.00643,0.01648,0.01769
247610.462,9038303.220,-0.00769,0.01596,0.01771
248465.169,9038014.977,-0.00812,0.01515,0.01719
248615.624,9036965.233,-0.00718,0.01450,0.01618
249471.149,9036636.697,-0.00806,0.01367,0.01587
249561.623,9035563.447,-0.00741,0.01307,0.01502
250402.004,9035184.630,-0.00824,0.01249,0.01497
251194.459,9035932.870,-0.00804,0.01290,0.01520
252122.272,9035517.413,-0.00767,0.01250,0.01466
252898.828,9036393.130,-0.00745,0.01286,0.01487
253817.241,9036074.243,-0.00711,0.01261,0.01448
254350.591,9034882.773,-0.00709,0.01195,0.01390
255518.856,9034890.747,-0.00667,0.01250,0.01417
256307.342,9034006.637,-0.00641,0.01200,0.01361
257440.979,9034176.633,-0.00623,0.01095,0.01260
258256.590,9033293.713,-0.00549,0.01111,0.01239
259393.338,9033493.613,-0.00565,0.01052,0.01194
260213.907,9032646.050,-0.00498,0.01046,0.01159
261299.046,9033025.387,-0.00508,0.01029,0.01148
262100.079,9032325.060,-0.00442,0.01019,0.01111
263126.005,9032721.607,-0.00438,0.00959,0.01054
264001.124,9031912.173,-0.00365,0.00932,0.01001
264965.458,9032540.760,-0.00353,0.01055,0.01112
265816.303,9032108.620,-0.00383,0.01047,0.01115
266023.859,9030865.153,-0.00365,0.00945,0.01013
267128.049,9030818.210,-0.00373,0.00957,0.01027
267585.899,9029986.987,-0.00263,0.00908,0.00946
268748.154,9029949.057,-0.00260,0.00886,0.00923
269393.130,9030825.343,-0.00089,0.00813,0.00818
270562.828,9030769.607,-0.00064,0.00953,0.00956
271208.329,9031805.087,0.00003,0.00758,0.00758
272414.261,9031724.177,0.00189,0.00842,0.00863
273025.863,9032647.483,0.00078,0.00916,0.00919
274195.832,9032665.593,0.00159,0.00409,0.00439
274770.469,9033747.003,0.00576,0.00377,0.00689
275928.947,9034001.493,0.00735,0.00074,0.00738
276526.469,9033168.913,0.00623,-0.00096,0.00630
277681.311,9033497.850,0.01134,0.00054,0.01135
278278.524,9032655.307,0.01297,-0.00015,0.01297
279438.046,9032974.640,0.01436,0.00126,0.01441
279985.395,9032158.080,0.01627,-0.00139,0.01633
281030.405,9032186.637,0.01357,-0.00163,0.01367
281637.073,9032871.197,0.01646,0.00039,0.01646
282598.657,9032459.450,0.01528,-0.00206,0.01542
282951.626,9031503.447,0.01165,-0.00441,0.01246
283814.227,9031118.130,0.01163,-0.00693,0.01354
284161.050,9030248.713,0.01064,-0.00753,0.01304
284939.937,9030082.437,0.01352,-0.00612,0.01484
285265.752,9029467.300,0.01355,-0.00727,0.01538
285975.864,9029460.180,0.01137,-0.00863,0.01427
286261.890,9028909.853,0.00896,-0.00886,0.01260
286903.877,9028894.510,0.00754,-0.00745,0.01059
287137.512,9028396.950,0.00720,-0.00813,0.01086
287700.785,9028367.393,0.00619,-0.00830,0.01035
287892.821,9027939.487,0.00836,-0.00592,0.01025
288388.694,9027908.983,0.00918,-0.00232,0.00947
288584.236,9027591.157,0.01192,-0.00055,0.01193
288362.197,9027303.950,0.01412,0.00019,0.01412
288646.720,9027083.667,0.01671,0.00183,0.01681
288538.684,9026816.887,0.01813,0.00301,0.01838
288188.658,9026620.413,0.01937,-0.00197,0.01947
288313.781,9026322.587,0.02068,-0.00009,0.02069
288695.477,9026362.683,0.02227,0.00678,0.02328
288892.604,9026184.743,0.02424,0.00881,0.02579
288795.049,9025932.780,0.02512,0.01011,0.02708
288987.295,9025772.053,0.02739,0.01377,0.03066
288912.106,9025522.293,0.02691,0.01573,0.03117
289051.308,9025356.710,0.02797,0.02039,0.03461
289003.610,9025113.757,0.02684,0.02288,0.03527
289127.055,9024973.910,0.02928,0.02715,0.03994
289118.605,9024774.653,0.02697,0.02783,0.03876
289237.591,9024682.533,0.02676,0.02955,0.03987
289244.727,9024525.380,0.02335,0.03089,0.03872
289144.214,9024429.837,0.02053,0.02871,0.03529
289170.826,9024285.703,0.01756,0.03208,0.03657
289291.763,9024267.353,0.01661,0.03516,0.03888
289332.225,9024163.033,0.00388,0.03313,0.03336
289292.100,9024059.613,0.02428,0.02999,0.03858
228525.164,9099171.070,0.01978,-0.01031,0.02230
228307.539,9099353.083,0.00517,-0.00653,0.00833
228388.799,9099607.713,0.00627,-0.00474,0.00786
228239.473,9099797.843,0.00370,-0.00701,0.00793
228456.756,9098899.913,0.00635,0.00673,0.00925
227989.233,9099816.800,0.00433,-0.00871,0.00973
227967.769,9100061.650,0.00697,-0.00844,0.01095
227809.987,9100180.017,0.01042,-0.01188,0.01580
227901.924,9100428.987,0.01215,-0.01175,0.01690
227724.701,9100580.963,0.01308,-0.01538,0.02020
227740.887,9100818.420,0.00942,-0.01548,0.01811
227954.866,9100948.897,0.00569,-0.00804,0.00985
227926.021,9101216.550,0.00354,-0.00752,0.00831
227713.916,9101328.977,0.00258,-0.00878,0.00915
227700.255,9101579.077,-0.00283,-0.00792,0.00840
227902.635,9101720.257,-0.00516,-0.00650,0.00830
227878.353,9101957.310,-0.00843,-0.00483,0.00971
227657.632,9102047.727,-0.00561,-0.00480,0.00738
227631.000,9102260.143,-0.00814,-0.00314,0.00872
227813.566,9102392.370,-0.00959,-0.00160,0.00972
227772.079,9102588.777,-0.00677,0.00083,0.00682
227933.990,9102737.607,-0.00837,0.00428,0.00940
227864.025,9102918.380,-0.00408,0.00547,0.00683
227954.458,9103079.607,-0.00478,0.01062,0.01165
228130.876,9103124.480,-0.00703,0.01076,0.01285
228167.467,9103321.907,-0.00427,0.01325,0.01392
228324.665,9103401.943,-0.00536,0.01375,0.01476
228352.875,9103579.750,-0.00150,0.01476,0.01484
228242.869,9103671.647,0.00265,0.01795,0.01814
228268.826,9103844.850,0.00603,0.01848,0.01944
228152.181,9103916.443,0.00874,0.01989,0.02173
228151.195,9104052.623,0.01112,0.01992,0.02282
228260.021,9104167.950,0.01156,0.01834,0.02168
228225.064,9104300.340,0.01360,0.01782,0.02242
228289.259,9104443.580,0.01310,0.01456,0.01958
228212.042,9104554.787,0.01273,0.01393,0.01887
228234.848,9104705.173,0.01189,0.00772,0.01418
228136.190,9104785.030,0.01150,0.00334,0.01198
228121.241,9104929.173,0.01592,-0.00442,0.01652
228003.758,9104980.360,0.02043,0.00093,0.02045
227956.834,9105110.953,0.03235,0.00195,0.03241
228032.319,9105215.660,0.03516,-0.00269,0.03527
227952.082,9105358.467,0.03905,-0.00440,0.03929
228047.164,9105466.667,0.03707,-0.00662,0.03766
227989.047,9105596.963,0.03232,-0.00811,0.03332
228103.465,9105715.657,0.03068,-0.00714,0.03150
228003.417,9105853.737,0.02974,-0.00736,0.03064
228062.333,9106009.777,0.02712,-0.00803,0.02829
227925.838,9106148.197,0.02481,-0.00930,0.02650
227965.856,9106330.140,0.02231,-0.00940,0.02421
227807.287,9106458.840,0.02133,-0.00887,0.02310
227822.521,9106654.487,0.02282,-0.00838,0.02431
227638.590,9106771.313,0.02321,-0.00889,0.02486
227614.865,9106977.157,0.02316,-0.00966,0.02509
227791.963,9107074.017,0.02189,-0.01015,0.02413
227753.286,9107295.727,0.02054,-0.01079,0.02321
227940.925,9107394.883,0.01998,-0.01320,0.02395
227926.286,9107630.100,0.01997,-0.01520,0.02510
228148.413,9107731.637,0.01843,-0.01320,0.02267
228348.849,9107593.213,0.01921,-0.01100,0.02214
228133.371,9107980.300,0.01709,-0.01388,0.02202
227885.594,9108116.470,0.01743,-0.01646,0.02398
227837.525,9108368.387,0.01678,-0.01629,0.02339
227596.554,9108489.300,0.01763,-0.01709,0.02456
227576.399,9108756.257,0.01574,-0.01568,0.02222
227770.695,9108906.357,0.01490,-0.01506,0.02118
227749.006,9109199.207,0.01341,-0.01359,0.01909
227544.397,9109342.513,0.01288,-0.01389,0.01895
227512.252,9109647.657,0.01073,-0.01288,0.01676
227267.082,9109768.393,0.00959,-0.01478,0.01762
227232.157,9110071.703,0.00797,-0.01448,0.01653
226981.753,9110207.870,0.00721,-0.01722,0.01867
226974.143,9110530.313,0.00621,-0.01721,0.01829
226714.179,9110661.650,0.00717,-0.01898,0.02029
226698.884,9110964.263,0.00701,-0.01806,0.01937
226427.974,9111089.850,0.00936,-0.01852,0.02075
226404.787,9111397.730,0.00986,-0.01624,0.01900
226131.934,9111516.057,0.01276,-0.01550,0.02008
226098.091,9111820.707,0.01202,-0.01360,0.01815
225815.596,9111937.120,0.01329,-0.01344,0.01890
225765.261,9112246.523,0.01140,-0.01307,0.01734
225468.839,9112350.893,0.01148,-0.01314,0.01745
225415.789,9112655.007,0.00921,-0.01331,0.01618
225128.206,9112750.237,0.00927,-0.01336,0.01627
225078.321,9113062.770,0.00671,-0.01400,0.01552
224787.714,9113161.610,0.00667,-0.01389,0.01541
224719.074,9113474.077,0.00434,-0.01438,0.01502
224418.355,9113559.973,0.00507,-0.01382,0.01472
224337.932,9113859.117,0.00336,-0.01430,0.01469
224031.602,9113919.107,0.00419,-0.01257,0.01325
223946.499,9114206.373,0.00366,-0.01254,0.01306
223631.761,9114227.753,0.00477,-0.01047,0.01151
223536.025,9114494.477,0.00536,-0.01121,0.01242
223224.691,9114522.880,0.00697,-0.01251,0.01432
223124.400,9114821.433,0.00570,-0.01273,0.01395
222817.797,9114872.760,0.00761,-0.01626,0.01795
222705.984,9115162.803,0.00895,-0.01729,0.01947
222400.619,9115201.587,0.01183,-0.02002,0.02326
222276.030,9115490.803,0.01588,-0.01986,0.02543
221967.824,9115496.003,0.01955,-0.02087,0.02859
221830.236,9115752.723,0.02384,-0.01853,0.03020
221522.708,9115694.263,0.02663,-0.01446,0.03030
221376.592,9115918.420,0.03088,-0.00640,0.03154
221073.182,9115834.420,0.03300,0.00634,0.03360
220920.651,9116061.657,0.03453,0.01988,0.03984
220620.261,9116029.433,0.03725,0.03502,0.05113
220456.238,9116300.847,0.03717,0.04105,0.05538
220155.758,9116311.380,0.04122,0.05129,0.06581
219979.661,9116576.877,0.03462,0.04835,0.05947
219685.059,9116542.970,0.03497,0.05592,0.06595
219503.876,9116764.290,0.02419,0.04927,0.05489
219213.548,9116702.933,0.01799,0.05478,0.05765
219023.098,9116933.517,0.01072,0.04731,0.04851
218727.389,9116903.827,0.00405,0.04360,0.04379
218530.602,9117148.977,-0.00125,0.03899,0.03901
218232.536,9117128.790,-0.00360,0.02299,0.02327
218041.709,9117362.827,-0.00515,0.02068,0.02132
217745.457,9117337.847,-0.00455,0.02091,0.02140
217566.706,9117575.740,-0.00475,0.02016,0.02071
217278.596,9117524.477,-0.00738,0.02256,0.02374
217117.142,9117731.333,-0.00554,0.02100,0.02172
216838.763,9117639.993,-0.00151,0.01338,0.01347
216686.810,9117837.540,-0.00084,0.01220,0.01223
216799.993,9118135.263,-0.00197,0.01728,0.01739
216633.990,9118329.650,0.00022,0.01528,0.01528
216369.185,9118259.023,-0.00290,0.00505,0.00583
216190.984,9118477.097,-0.00001,0.00004,0.00004
235766.876,9037498.103,0.01149,-0.03156,0.03358
235829.165,9037912.863,-0.01104,0.00237,0.01129
236264.492,9038070.270,-0.01143,0.01702,0.02050
236237.386,9038579.903,-0.01719,0.01972,0.02616
236596.344,9038882.153,-0.02169,0.02277,0.03145
237044.253,9038693.923,-0.02603,0.01909,0.03228
237339.809,9039182.397,-0.03113,0.01762,0.03577
237860.258,9039074.053,-0.03472,0.01800,0.03911
