x,y
214422.648,9087981.49
214781.617,9087805.87
215149.038,9087964.3
215504.153,9088106.62
215822.671,9088232.01
216078.487,9088430.35
216354.301,9088720.07
216680.416,9088951.34
217015.487,9089048.97
217353.769,9089149.08
217753.675,9088909.59
218072.278,9089059.79
218466.487,9088838.49
218852.407,9088740.34
219243.055,9088727.57
219678.204,9088784.13
220115.975,9088918.26
218550.351,9099012.46
218363.262,9098843.13
218249.677,9098653.64
218042.334,9098620.22
217805.635,9098536.91
217589.522,9098634.01
217332.605,9098458.21
217103.652,9098262.6
216860.669,9098363.76
216660.936,9098178.3
216421.687,9098305.3
216167.557,9098390.62
215924.165,9098486.92
215713.454,9098430.74
215467.167,9098633.62
215204.633,9098770.33
214944.987,9098861.45
214684.584,9098965.37
214427.882,9099068.34
214169.73,9099189.52
213973.605,9099407.74
213773.989,9099571
213571.748,9099583.28
212204.619,9088350.31
212480.568,9088236.86
212757.058,9088313.92
213069.972,9088250.75
213428.677,9088455.98
213744.85,9088312.57
214086.103,9088514.83
214425.748,9088395.51
214783.312,9088228.03
215133.607,9088387.41
215473.015,9088533.36
215776.687,9088657.65
216022.647,9088849.55
216301.148,9089125.55
216626.066,9089385.93
216995.491,9089454.4
217320.009,9089498.06
217684.126,9089294.87
217998.914,9089473.38
218375.787,9089215.54
218730.953,9089117.93
219067.669,9089095.9
219407.577,9089070.56
219754.621,9089235.57
218569.839,9098767.45
218463.704,9098560.79
218216.311,9098423.44
217997.66,9098362.42
217769.14,9098272.93
217559.839,9098367.12
217332.387,9098209.51
217217.515,9097976.72
216926.011,9098067.75
216711.763,9097899.07
216449.842,9097993.88
216213.23,9098104.88
215948.135,9098198.14
215690.159,9098179.08
215471.079,9098341.55
215227.638,9098480.04
214977.318,9098575.55
214724.419,9098687.1
214470.95,9098799.86
214218.505,9098911.64
213978.715,9098941.94
213931.084,9099182.09
213749.994,9099313.15
213581.111,9099387.61
212351.812,9088546.09
212595.761,9088542.86
212879.257,9088594.06
213159.868,9088635.94
213462.802,9088825.59
213763.277,9088694.48
214081.773,9088905.2
214413.933,9088799.04
214767.433,9088638.41
215102.192,9088798.34
215426.813,9088947.53
215720.261,9089068.96
215962.958,9089250.74
216231.711,9089513.9
216501.738,9089799.95
216832.806,9089809.85
217174.599,9089821.51
217579.756,9089666.93
217836.25,9089852.37
218173.12,9089821.07
218336.486,9089547.08
218651.65,9089474.54
218975.132,9089454.93
219312.343,9089401.24
219506.002,9089601.99
218384.947,9098334.46
218187.305,9098173.6
217972.712,9098107.29
217747.382,9098017.04
217519.717,9098098.63
217487.235,9097854.32
217249.558,9097707
216987.39,9097809.74
216764.304,9097646.16
216497.415,9097717.68
216241.442,9097791.95
216014.174,9097897.11
215739.554,9097955.58
215463.514,9098052.14
215227.068,9098187.23
214989.224,9098286.81
214750.785,9098406.94
214509.921,9098527.78
214271.585,9098651.49
214046.38,9098686.01
213851.544,9098679.03
213765.995,9098869.29
213746.347,9099081.84
213517.37,9099156.69
212452.538,9088766.48
212685.622,9088819.91
212932.586,9088910.6
213191.278,9088978.44
213471.261,9089178.77
213766.395,9089065.5
214056.32,9089283.36
214384.24,9089190.22
214735.477,9089036.77
215053.992,9089197.05
215361.649,9089353.21
215647.941,9089463.09
215895.542,9089639.45
216147.646,9089896.94
216415.092,9090178.02
216740.876,9090181.03
217068.958,9090168.46
217446.001,9090016.35
217698.971,9090191.22
218030.68,9090130.49
218360.39,9090082.9
218524.976,9089798.58
218858.341,9089766.12
219186.454,9089741.25
219441.975,9089838.8
218406.057,9098089.43
218183.637,9097927.96
217972.376,9097857.75
217743.549,9097776.19
217510.774,9097597.36
217263.107,9097464.08
217022.221,9097561.99
216817.927,9097391.19
216566.804,9097455.43
216306.506,9097510.81
216026.889,9097558.84
215802.194,9097717.41
215473.666,9097753.89
215199.504,9097899.07
214966.933,9097995.26
214743.88,9098124.5
214523.65,9098252.3
214299.57,9098386.6
214107.089,9098459.52
213912.303,9098418.1
213715.252,9098544.63
213616.822,9098722.79
213567.724,9098953.66
212502.455,9089006.54
212719.342,9089101.39
212959.686,9089251.45
213220.391,9089284.09
213440.083,9089524.08
213738.897,9089424.87
214003.252,9089648.13
214330.756,9089568.07
214684.241,9089422.88
214990.356,9089583.76
215294.624,9089777.81
215611.253,9089813.26
215814.313,9090025.72
216068.905,9090269.71
216333.827,9090542.54
216653.862,9090540.62
216975.169,9090517.21
217332.946,9090358.96
217586.739,9090523.25
217903.939,9090440.42
218216.022,9090369.56
218531.133,9090296.05
218693.878,9090038.06
219009.002,9090009.93
219284.138,9090030.29
218393.307,9097842.7
218179.729,9097670.58
217968.564,9097621.43
217773.142,9097572.25
217673.703,9097395.5
217460.914,9097359.57
217275.42,9097219.94
217053.28,9097310.91
216870.941,9097126.35
216642.48,9097189.65
216399.276,9097238.67
216148.839,9097281.14
215876.865,9097284.67
215683.026,9097489.39
215363.373,9097457.99
215177.042,9097641.2
214921.5,9097684.09
214699.911,9097845.73
214491.705,9097971.06
214317.152,9098141.07
214101.342,9098191.96
213883.517,9098156.39
213711.475,9098333.43
212494.981,9089251.65
212706.266,9089372.78
212906.61,9089578.09
213156.54,9089569.78
213374.138,9089848.59
213680.56,9089770.35
213921.672,9089997.96
214250.758,9089931.37
214609.41,9089794.7
214901.187,9089952.2
215157.546,9090179.4
215483.564,9090144.03
215726.352,9090392.8
215992.377,9090633.54
216256.446,9090898.16
216572.287,9090891.74
216890.588,9090859.81
217239.081,9090697.49
217496.674,9090851.28
217807.23,9090752.55
218105.494,9090662.08
218399.95,9090562.43
218689.909,9090472.45
218841.867,9090243.03
219135.783,9090228.58
218369.322,9097600.9
218262.36,9097418.16
218097.288,9097443.52
217918.693,9097375.64
217781.519,9097228.54
217550.25,9097169.14
217337.295,9097017.66
217088.094,9097054.81
216932.064,9096852.67
216723.285,9096915.27
216497.478,9096966.52
216261.759,9096998.81
216018.627,9097029.15
215752.005,9097021
215563.433,9097226.92
215252.707,9097184.68
215059.348,9097396.29
214794.374,9097384.55
214653.485,9097593.68
214419.871,9097674.14
214247.318,9097905.89
214028.254,9097922.01
213805.354,9097918.06
213663.795,9098092.7
212466.818,9089494.35
212665.42,9089642.18
212846.088,9089868.55
213096.31,9089875.89
213283.902,9090162.01
213592.679,9090099.71
213814.477,9090332.03
214145.438,9090278.96
214510.885,9090151.91
214785.579,9090310.72
215033.942,9090539.78
215378.156,9090506.2
215638.554,9090753.66
215917.731,9090989.54
216180.792,9091245.81
216491.496,9091234.7
216806.947,9091194.42
217153.898,9091029.16
217410.316,9091171.24
217725.897,9091061.72
218023.668,9090957.38
218308.314,9090840.2
218575.823,9090720.12
218833.499,9090615.6
218983.641,9090423.87
218460.301,9097430.07
218420.482,9097265.57
218259.54,9097195.03
218110.436,9097242.18
217969.972,9097131.42
217803.99,9097049.28
217583.33,9096969.23
217396.671,9096812.44
217171.514,9096835.33
217036.498,9096634.97
216785.264,9096614.08
216593.284,9096718.74
216383.936,9096718.77
216152.397,9096743.69
215912.152,9096766.77
215650.007,9096750.14
215451.538,9096958.18
215136.57,9096914.23
214946.084,9097126.67
214664.513,9097122.39
214517.03,9097367.61
214270.91,9097404.23
214152.949,9097658.37
213914.284,9097684.14
213670.373,9097702.51
213560.01,9097870.08
212428.539,9089737.2
212600.178,9089905.01
212757.686,9090143.98
213006.393,9090171.07
213170.466,9090460.98
213481.63,9090414.65
213687.922,9090650.88
214019.125,9090611.14
214390.283,9090494.39
214657.244,9090652.71
214900.854,9090885.43
215256.443,9090861.79
215544.844,9091105.71
215847.1,9091336.73
216109.21,9091586.96
216412.61,9091570.97
216722.357,9091521.91
217065.632,9091352.41
217316.693,9091482.56
217637.012,9091361.07
217947.671,9091248.05
218238.126,9091120.42
218510.52,9090980.59
218753.784,9090843.22
218635.537,9097334.44
218592.718,9097156.57
218393.419,9097021.4
218153.643,9096991.8
217950.651,9096925.09
217732.813,9096828.72
217270.762,9096612.13
217134.976,9096414
216927.055,9096435.34
216723.114,9096335.75
216540.15,9096478.11
216302.398,9096461.01
216068.683,9096479.24
215828.744,9096495.51
215569.946,9096472.75
215350.522,9096683.13
215019.095,9096645.44
214813.758,9096860.7
214529.189,9096867.29
214381.852,9097114.37
214129.055,9097161.36
214013.317,9097423.45
213767.999,9097466.53
213519.813,9097503.33
213382.469,9097705.11
212346.224,9089971.44
212508.374,9090156.4
212652.979,9090406.33
212893.555,9090456.79
213044.294,9090748.91
213354.726,9090715.96
213557.075,9090958.51
213882.624,9090931.34
214254.899,9090822.13
214515.387,9090980.65
214753.608,9091202.6
215139.706,9091251.8
215482.495,9091457.61
215790.499,9091675.37
216041.82,9091923.07
216339.358,9091902.33
216642.457,9091844.64
216976.233,9091669.47
217223.945,9091789.02
217540.025,9091653.69
217854.78,9091526.4
218170.571,9091417.7
218447.974,9091235.93
218727.07,9091088.28
218808.264,9097251.23
218767.406,9097040.44
218604.918,9096957.44
218508.286,9096782.64
218266.206,9096795.55
218017.948,9096746.38
217780.924,9096607.89
216927.941,9096199.05
217159.499,9096169.62
216668.129,9096092.37
216474.044,9096225.6
216237.209,9096198.02
216005.945,9096207.64
215767.17,9096218.31
215509.349,9096191.14
215266.881,9096401.54
214923.929,9096372.99
214660.766,9096575.73
214384.638,9096643.73
214212.32,9096852.07
213972.74,9096959.38
213863.782,9097196.03
213627.679,9097247.36
213385.19,9097292.33
213253.281,9097498.34
212250.446,9090199
212399.865,9090395.84
212519.851,9090622.06
212748.953,9090744.56
212939.609,9091035.77
213235.88,9091010.11
213449.855,9091262.47
213755.358,9091249.77
214117.504,9091140.56
214375.513,9091302.18
214603.175,9091531.66
214905.56,9091526.38
215172.19,9091748.28
215501.166,9091795.89
215733.795,9092021.91
215980.692,9092255.32
216273.196,9092228.71
216571.169,9092163.6
216894.521,9091983.02
217142.07,9092093.5
217448.14,9091945.16
217753.034,9091804.5
218044.892,9091697.83
218278.742,9091715
218415.562,9091493.88
218655.139,9091321.96
218917.189,9097106.94
218945.983,9096915.46
218768.551,9096829.27
218724.378,9096681.61
218596.697,9096581.83
218382.889,9096600.16
218183.021,9096579.94
218014.059,9096546.51
217033.025,9095992.92
216834.222,9095951.34
216610.378,9095838.72
216421.644,9095965.5
216199.359,9095925.58
215970.43,9095929.4
215734.4,9095933.98
215481.645,9095912.77
215188.645,9096092.67
214829.652,9096100.44
214575.564,9096272.4
214336.266,9096387.31
214111.234,9096553.22
213907.825,9096715.79
213708.533,9096935.74
213493.035,9097051.13
213278.518,9097062.61
213130.882,9097289.56
212152.469,9090424.78
212287.778,9090638.7
212441.905,9090888.62
212675.023,9091045.96
212855.748,9091347.21
213141.465,9091303.01
213343.68,9091529.47
213633.945,9091590.18
213994.345,9091457.63
214252.874,9091623.14
214493.719,9091853.26
214812.336,9091854.59
214971,9092112
215194,9092136
215420.826,9092095.35
215671.605,9092350.95
215920.866,9092580.95
216211.207,9092550.72
216506.012,9092479.09
216823.061,9092293.53
217071.554,9092395.64
217370.724,9092236.16
217665.766,9092082.13
217947.835,9091963.52
218185.366,9091960.06
218411.613,9092005.74
218487.325,9091771.18
218603.22,9091556.72
219098.445,9097046
219144.048,9096845.27
218970.016,9096689.03
218803.996,9096570.46
218736.922,9096439.18
218511.701,9096424.68
218301.88,9096407.47
218090.348,9096380.6
216987.16,9095756.22
216789.822,9095727.66
216621.782,9095584.26
216386.504,9095669.1
216145.485,9095651.53
215915.191,9095646.57
215682.092,9095646.54
215453.979,9095640.1
215236.594,9095758.41
214968.397,9095799.71
214702.136,9095842.75
214498.245,9095983.93
214264.613,9096107.41
214042.785,9096274.69
213828.501,9096450.17
213631.834,9096651.97
213418.682,9096795.02
213184.927,9096855.19
213039.826,9097063.03
212023.068,9090635.94
212188.464,9090847.93
212174.858,9091100.31
212408.603,9091168.33
212598.61,9091295.64
212606.668,9091548.44
212832.223,9091671.75
213086.648,9091608.38
213329.038,9091815.9
213576.407,9091941.09
213899.699,9091774.62
214149.358,9091941.33
214360.764,9092137.14
214657.714,9092206.91
214874.115,9092467.02
215104.781,9092476.76
215374.72,9092441.91
215613.324,9092679.17
215855.19,9092899.83
216149.737,9092868.19
216440.494,9092792.63
216757.364,9092599.51
217006.139,9092694.42
217303.649,9092525.53
217593.202,9092361.43
217867.463,9092229.71
218098.607,9092208.39
218302.929,9092226.03
219325.364,9096993.8
219367.628,9096829.11
219226.383,9096653.34
219112.335,9096525.91
218938.421,9096465.21
218856.852,9096287.01
218660.395,9096284
218437.933,9096250.62
218221.258,9096256.57
216853.242,9095506.71
217044.888,9095518.64
216693.952,9095334.62
216450.83,9095382.39
216224.928,9095381.76
215992.916,9095365.18
215755.149,9095355.63
215506.962,9095373.1
215251.32,9095445.54
215051.948,9095522.39
214864.413,9095443.58
214678.249,9095577.53
214434.147,9095683.36
214208.354,9095818.7
213987.418,9095991.53
213772.137,9096175.57
213568.365,9096382.58
213362.155,9096519.23
213163.323,9096624.22
212975.344,9096826.79
211971.586,9090876.67
211948.823,9091121.63
211999.826,9091356.79
212207.879,9091346.67
212381.619,9091444.55
212362.744,9091698.16
212580.237,9091819.9
212793.534,9091960.4
213047.347,9091906.75
213262.918,9092117.89
213496.579,9092255.75
213820.879,9092094.01
214058.067,9092268.67
214312.281,9092437.7
214568.835,9092571.93
214789.589,9092773.8
215028.608,9092803.9
215305.202,9092767.48
215535.952,9092997.21
215768.635,9093206.61
216074.204,9093173.75
216385.054,9093131.11
216689.606,9092898.57
216943.078,9092983.4
217241.386,9092810.72
217528.318,9092641.08
217803.567,9092496.11
218040.284,9092463.58
218255.301,9092458.44
219542.298,9097031.07
219564.445,9096833.8
219447.966,9096643.14
219329.196,9096449.95
219113.348,9096389.78
219015.369,9096252.52
218898.6,9096060.66
218766.177,9096134.07
218604.15,9096135.66
218465.424,9096083.72
218321.587,9096124.37
216958.214,9095262.03
217194.914,9095321.33
216760.527,9095092.21
216521.069,9095123.69
216287.179,9095111.36
216051.869,9095088.65
215809.064,9095071.41
215554.691,9095087.82
215284.521,9095150.52
215019.356,9095203.06
214785.021,9095169.09
214594.792,9095278.39
214372.074,9095393.37
214145.51,9095528.13
213933.087,9095707.07
213723.64,9095897.79
213521.824,9096114.78
213311.942,9096261.8
213095.931,9096363.53
212938.015,9096591.12
212139.032,9091593.46
211933.346,9091544.18
212148.173,9091846.1
212349.152,9091954.16
212539.31,9092091.64
212727.995,9092235.52
212984.009,9092197.81
213180.475,9092413.75
213407.584,9092560.41
213734.128,9092407.15
213976.227,9092582.37
214240.481,9092759.77
214537.562,9092903.14
214871.968,9093108.06
215206.809,9093084.7
215430.861,9093301.19
215647.751,9093498.73
215966.157,9093465.55
216270.918,9093442.88
216561.438,9093464.57
216658.625,9093171.11
216869.712,9093273.6
217171.757,9093090.39
217474.397,9092940.49
217741.578,9092756.88
217984.874,9092714.37
218221.257,9092702.59
219754.431,9096904.97
219753.607,9097112.17
219656.674,9096685.03
219573.841,9096465.34
219448.8,9096269.48
219230.408,9096256.56
219124.739,9096076.54
218998.779,9095930.72
218829.949,9095801.72
218679.049,9095954.86
218490.993,9095872.07
217168.935,9095084.73
216972.638,9095016.54
216843.832,9094842.46
216605.274,9094868.35
216372.463,9094848.38
216135.339,9094816.89
215889.472,9094792.39
215627.968,9094801.74
215352.837,9094864.01
215074.749,9094881.84
